date,rank,track_name,artist,streams,album_name,track_uri,weeks_on_chart,peak_rank,previous_rank,album_cover_url
2024-11-07,97,Flowers,Miley Cyrus,11296449,Endless Summer Vacation,spotify:track:7DSAEUvxU8FajXtRloy8M0,95,1,102,https://i.scdn.co/image/ab67616d0000b273cd222052a2594be29a6616b5
2024-11-07,98,UWAIE,Kapo,11288470,UWAIE,spotify:track:5QjmUqgpPQgXgg4606DqZF,12,19,90,https://i.scdn.co/image/ab67616d0000b27379945367a260e985a4471dc3
2024-11-07,99,Something Just Like This,"The Chainsmokers, Coldplay",11288116,Memories...Do Not Open,spotify:track:6RUKPb4LETWmmr3iAEQktW,232,2,120,https://i.scdn.co/image/ab67616d0000b2730c13d3d5a503c84fcc60ae94
2024-11-07,100,All I Want for Christmas Is You,Mariah Carey,11279139,Merry Christmas,spotify:track:0bYg9bo50gSsH3LtXe2SQn,58,1,-1,https://i.scdn.co/image/ab67616d0000b2734246e3158421f5abb75abc4f
2024-11-14,1,Die With A Smile,"Lady Gaga, Bruno Mars",73477197,Die With A Smile,spotify:track:2plbrEY59IikOBgBGLjaoe,13,1,1,https://i.scdn.co/image/ab67616d0000b27382ea2e9e1858aa012c57cd45
2024-11-14,2,APT.,"ROSÉ, Bruno Mars",65943960,APT.,spotify:track:5vNRhkKd0yEAg8suGBpjeY,4,1,2,https://i.scdn.co/image/ab67616d0000b27336032cb4acd9df050bc2e197
2024-11-14,3,BIRDS OF A FEATHER,Billie Eilish,47864739,HIT ME HARD AND SOFT,spotify:track:6dOtVTDdiauQNBQEDOtlAB,26,1,3,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
2024-11-14,4,Who,Jimin,42991877,MUSE,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,17,1,4,https://i.scdn.co/image/ab67616d0000b273f02c451189a709b9a952aaec
2024-11-14,5,That’s So True,Gracie Abrams,42803359,The Secret of Us (Deluxe),spotify:track:7ne4VBA60CxGM75vw0EYad,4,5,7,https://i.scdn.co/image/ab67616d0000b2731dac3694b3289cd903cb3acf
2024-11-14,6,Tu Boda,"Oscar Maydon, Fuerza Regida",36506683,Tu Boda,spotify:track:1cOboCuWYI2osTOfolMRS6,6,5,5,https://i.scdn.co/image/ab67616d0000b273b51d9a74d356d785cce9dea9
2024-11-14,7,Sailor Song,Gigi Perez,32953798,Sailor Song,spotify:track:2262bWmqomIaJXwCRHr13j,13,7,8,https://i.scdn.co/image/ab67616d0000b273e6065f209e0a01986206bd53
2024-11-14,8,Taste,Sabrina Carpenter,32909746,Short n' Sweet,spotify:track:5G2f63n7IPVPPjfNIGih7Q,12,3,6,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626
2024-11-14,9,Espresso,Sabrina Carpenter,30208859,Short n' Sweet,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,31,1,9,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626
2024-11-14,10,WILDFLOWER,Billie Eilish,28980233,HIT ME HARD AND SOFT,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,26,10,12,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
2024-11-14,11,"Good Luck, Babe!",Chappell Roan,27438425,"Good Luck, Babe!",spotify:track:0WbMK4wrZ1wFSty9F7FCgu,31,6,10,https://i.scdn.co/image/ab67616d0000b27391b4bc7c88d91a42e0f3a8b7
2024-11-14,12,Si Antes Te Hubiera Conocido,KAROL G,25075659,Si Antes Te Hubiera Conocido,spotify:track:6WatFBLVB0x077xWeoVc2k,21,5,14,https://i.scdn.co/image/ab67616d0000b273491678beaffcefac517a699e
2024-11-14,13,Timeless (feat Playboi Carti),"The Weeknd, Playboi Carti",24768997,Hurry Up Tomorrow,spotify:track:1Es7AUAhQvapIcoh3qMKDL,7,3,15,https://i.scdn.co/image/ab67616d0000b273982320da137d0de34410df61
2024-11-14,14,Beautiful Things,Benson Boone,24097358,Fireworks & Rollerblades,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,43,1,16,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
2024-11-14,15,Please Please Please,Sabrina Carpenter,22035591,Short n' Sweet,spotify:track:2tHwzyyOLoWSFqYNjeVMzj,23,1,17,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626
2024-11-14,16,"I Love You, I'm Sorry",Gracie Abrams,20789740,The Secret of Us,spotify:track:51rfRCiUSvxXlCSCfIztBy,15,16,24,https://i.scdn.co/image/ab67616d0000b2736e2101520787791370f4a96b
2024-11-14,17,Lose Control,Teddy Swims,20510667,I've Tried Everything But Therapy (Part 1),spotify:track:17phhZDn6oGtzMe56NuWvj,53,5,22,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
2024-11-14,18,That's What I Like,Bruno Mars,20048449,24K Magic,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,118,6,35,https://i.scdn.co/image/ab67616d0000b273232711f7d66a1e19e89e28c5
2024-11-14,19,Sweater Weather,The Neighbourhood,19952743,I Love You.,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6,220,16,19,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921
2024-11-14,20,I Wanna Be Yours,Arctic Monkeys,19501915,AM,spotify:track:5XeFesFbtLpXzIVDNQP22n,123,15,26,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
2024-11-14,21,+57,"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd",19407399,+57,spotify:track:3mg9jYNC1NihbthlglzrWP,1,21,-1,https://i.scdn.co/image/ab67616d0000b273c665371d5e70273a44a8e301
2024-11-14,22,St. Chroma (feat. Daniel Caesar),"Tyler, The Creator, Daniel Caesar",19108960,CHROMAKOPIA,spotify:track:1QoyuMHNBe7lg3YW4Qtll4,3,10,11,https://i.scdn.co/image/ab67616d0000b273124e9249fada4ff3c3a0739c
2024-11-14,23,Locked out of Heaven,Bruno Mars,19098304,Unorthodox Jukebox,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,127,23,27,https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46
2024-11-14,24,The Night We Met,Lord Huron,18885262,Strange Trails,spotify:track:3hRV0jL3vUpRrcy398teAU,108,15,21,https://i.scdn.co/image/ab67616d0000b27317875a0610c23d8946454583
2024-11-14,25,Yellow,Coldplay,18351707,Parachutes,spotify:track:3AJwUDP919kvQ9QcozQPxg,204,19,32,https://i.scdn.co/image/ab67616d0000b2739164bafe9aaa168d93f4816a
2024-11-14,26,EL LOKERON,Tito Double P,18045807,INCÓMODO,spotify:track:6X6m4xmdFcz31p1h7Qg68c,11,21,28,https://i.scdn.co/image/ab67616d0000b27347e9618ef7411438f9c9478b
2024-11-14,27,A Bar Song (Tipsy),Shaboozey,17868383,A Bar Song (Tipsy),spotify:track:5fZJQrFKWQLb7FpJXZ1g7K,31,6,37,https://i.scdn.co/image/ab67616d0000b27380d86d636244b72a3a1eede2
2024-11-14,28,Moonlit Floor (Kiss Me),LISA,17852771,Moonlit Floor (Kiss Me),spotify:track:3yDRcs0Y4pPzkvMbUfeF9H,6,13,18,https://i.scdn.co/image/ab67616d0000b2735a039ed450d3e9a5caaf7818
2024-11-14,29,See You Again (feat. Kali Uchis),"Tyler, The Creator, Kali Uchis",17801235,Flower Boy,spotify:track:7KA4W4McWYRpgf0fWsJZWB,90,16,29,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3
2024-11-14,30,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",17786439,The Idol Episode 4 (Music from the HBO Original Series),spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,58,3,34,https://i.scdn.co/image/ab67616d0000b273b0dd6a5cd1dec96c4119c262
2024-11-14,31,DOS DÍAS,"Tito Double P, Peso Pluma",17782086,INCÓMODO,spotify:track:5lKFO0PrOC9jmOlPEdjHsL,11,31,33,https://i.scdn.co/image/ab67616d0000b27347e9618ef7411438f9c9478b
2024-11-14,32,Bed Chem,Sabrina Carpenter,17759455,Short n' Sweet,spotify:track:1UHS8Rf6h5Ar3CDWRd3wjF,12,9,30,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626
2024-11-14,33,The Emptiness Machine,Linkin Park,17489641,From Zero,spotify:track:2PnlsTsOTLE5jnBnNe2K0A,10,6,40,https://i.scdn.co/image/ab67616d0000b273b11a5489e8cb11dd22b930a0
2024-11-14,34,Just the Way You Are,Bruno Mars,17193802,Doo-Wops & Hooligans,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,97,34,38,https://i.scdn.co/image/ab67616d0000b273f60070dce96a2c1b70cf6ff0
2024-11-14,35,Q U E V A S H A C E R H O Y ?,"Omar Courtz, De La Rose",17005833,PRIMERA MUSA,spotify:track:0Sr7ssScx54yxdM2ols7nW,7,13,44,https://i.scdn.co/image/ab67616d0000b273996764071dbd5240eefb2422
2024-11-14,36,São Paulo (feat. Anitta),"The Weeknd, Anitta",16795161,Hurry Up Tomorrow,spotify:track:0xGQTpN4ESETtl1Sp6rzd2,2,13,13,https://i.scdn.co/image/ab67616d0000b273982320da137d0de34410df61
2024-11-14,37,Too Sweet,Hozier,16794902,Unheard,spotify:track:19XpFsce28aByvCC4g89tJ,34,2,39,https://i.scdn.co/image/ab67616d0000b273be392334d99f82bc410cb239
2024-11-14,38,DEGENERE 👑 (feat. benny blanco),"Myke Towers, benny blanco",16427399,LA PANTERA NEGRA (DELUXE),spotify:track:0qeIFEGRQqHoaJtLCl0U73,4,38,46,https://i.scdn.co/image/ab67616d0000b273211e6d4c3a41019e9309686d
2024-11-14,39,Mantra,JENNIE,16154911,Ruby,spotify:track:2CspwnypzT7rcWI9RfsoSb,5,11,31,https://i.scdn.co/image/ab67616d0000b2735a43918ea90bf1e44b7bdcfd
2024-11-14,40,Night Changes,One Direction,16123904,FOUR (Deluxe),spotify:track:5O2P9iiztwhomNh8xkR9lJ,107,8,23,https://i.scdn.co/image/ab67616d0000b273d304ba2d71de306812eebaf4
2024-11-14,41,we can't be friends (wait for your love),Ariana Grande,15699467,eternal sunshine,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,36,1,51,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
2024-11-14,42,End of Beginning,Djo,15558527,DECIDE,spotify:track:3qhlB30KknSejmIvZZLjOD,39,3,48,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1
2024-11-14,43,FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti",15547486,UTOPIA,spotify:track:42VsgItocQwOQC3XWZ8JNA,61,5,43,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
2024-11-14,44,Presidente,"Gabito Ballesteros, Natanael Cano, Luis R Conriquez, Neton Vega",15490068,PRESIDENTE,spotify:track:4OLT65TRsOx3Iv1TlCcQVb,3,44,47,https://i.scdn.co/image/ab67616d0000b273f66501800b3a51af3bc69f8d
2024-11-14,45,Iris,The Goo Goo Dolls,15458028,Dizzy up the Girl,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,63,40,59,https://i.scdn.co/image/ab67616d0000b273eda9478c39a21e1cdc6609ca
2024-11-14,46,Barbie,"MC Tuto, DJ Glenner",15358047,Barbie,spotify:track:6s1kzj4EbhFLXbuAGJbhbn,3,39,41,https://i.scdn.co/image/ab67616d0000b273f412f43fad4c3ffab163287c
2024-11-14,47,"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)","Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne",15038213,CHROMAKOPIA,spotify:track:3tFed7YsjGnIfxeLEQwx3R,3,20,20,https://i.scdn.co/image/ab67616d0000b273124e9249fada4ff3c3a0739c
2024-11-14,48,All I Want for Christmas Is You,Mariah Carey,14796703,Merry Christmas,spotify:track:0bYg9bo50gSsH3LtXe2SQn,59,1,100,https://i.scdn.co/image/ab67616d0000b2734246e3158421f5abb75abc4f
2024-11-14,49,i like the way you kiss me,Artemas,14631200,i like the way you kiss me,spotify:track:3JG1uFc40wfyrqaWC7iv0e,34,1,52,https://i.scdn.co/image/ab67616d0000b273e67611dbbf69a90d0b6cb738
2024-11-14,50,NIGHTS LIKE THIS,The Kid LAROI,14587489,THE FIRST TIME,spotify:track:1XBYiRV30ykHw5f4wm6qEn,21,42,56,https://i.scdn.co/image/ab67616d0000b2732abb30c6296964d5d07458c2
2024-11-14,51,Riptide,Vance Joy,14479014,Dream Your Life Away,spotify:track:2uXlHCUbq9OMUwx3hrk06o,196,30,54,https://i.scdn.co/image/ab67616d0000b273d3ce97395ff522b0d70c1094
2024-11-14,52,NEL,Fuerza Regida,14471257,PERO NO TE ENAMORES,spotify:track:5AH31dDNgxCMGDdxubNNn4,14,52,104,https://i.scdn.co/image/ab67616d0000b273369abe8c52c2c6ec50caa1db
2024-11-14,53,I Had Some Help (Feat. Morgan Wallen),"Post Malone, Morgan Wallen",14469684,F-1 Trillion,spotify:track:5IZXB5IKAD2qlvTPJYDCFB,27,3,55,https://i.scdn.co/image/ab67616d0000b27388208159b1b3c69eefdeb2e0
2024-11-14,54,In the End,Linkin Park,14457470,Hybrid Theory (Bonus Edition),spotify:track:60a0Rd6pjrkxjPbaKzXjfq,66,22,68,https://i.scdn.co/image/ab67616d0000b273e2f039481babe23658fc719a
2024-11-14,55,Gata Only,"FloyyMenor, Cris Mj",14274818,Gata Only,spotify:track:2esZG2XFtuoWWA9AfDvSxy,40,3,57,https://i.scdn.co/image/ab67616d0000b273c4583f3ad76630879a75450a
2024-11-14,56,My Love Mine All Mine,Mitski,14083475,The Land Is Inhospitable and So Are We,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,60,3,73,https://i.scdn.co/image/ab67616d0000b27334f21d3047d85440dfa37f10
2024-11-14,57,HOT TO GO!,Chappell Roan,13963138,The Rise and Fall of a Midwest Princess,spotify:track:4xdBrk0nFZaP54vvZj0yx7,22,22,62,https://i.scdn.co/image/ab67616d0000b273a21d22ecf823e1c90aa22d1f
2024-11-14,58,Cruel Summer,Taylor Swift,13877373,Lover,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,93,2,58,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
2024-11-14,59,Last Christmas - Single Version,Wham!,13711333,The Singles: Echoes from the Edge of Heaven,spotify:track:06qMRF18gwbOYYbnP2du6i,53,2,136,https://i.scdn.co/image/ab67616d0000b2734b68569ae3fdd6fcd0f98615
2024-11-14,60,LUNA,"Feid, ATL Jacob",13574441,FERXXOCALIPSIS,spotify:track:7bywjHOc0wSjGGbj04XbVi,49,9,79,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242
2024-11-14,61,Stargazing,Myles Smith,13469567,Stargazing,spotify:track:3Vr3zh0r7ALn8VLqCiRR10,27,16,67,https://i.scdn.co/image/ab67616d0000b27381b12e1a0584e8ea7ba2ae4a
2024-11-14,62,Apocalypse,Cigarettes After Sex,13385982,Cigarettes After Sex,spotify:track:0yc6Gst2xkRu0eMLeRMGCX,122,62,77,https://i.scdn.co/image/ab67616d0000b273dfed999f959177dfc4f33cdc
2024-11-14,63,Embrace It,Ndotz,13324894,Embrace It,spotify:track:0io16MKpbeDIdYzmGpQaES,9,28,63,https://i.scdn.co/image/ab67616d0000b273536637d541ec8a43842ef126
2024-11-14,64,CHIHIRO,Billie Eilish,13291615,HIT ME HARD AND SOFT,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,26,5,86,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
2024-11-14,65,Love Me Again,V,13211991,Layover,spotify:track:2N0SPREDYqILVEFSsWF5N5,66,11,85,https://i.scdn.co/image/ab67616d0000b2732f1a5b69c2bd76474bca8035
2024-11-14,66,Another Love,Tom Odell,13208735,Long Way Down (Deluxe),spotify:track:7jtQIBanIiJOMS6RyCx6jZ,188,15,72,https://i.scdn.co/image/ab67616d0000b2731917a0f3f4152622a040913f
2024-11-14,67,ESCAPATE,"Tito Double P, Chino Pacas",13103317,INCÓMODO,spotify:track:6HrALJOMsfPCCbUo5cJCON,10,39,53,https://i.scdn.co/image/ab67616d0000b27347e9618ef7411438f9c9478b
2024-11-14,68,"Darling, I (feat. Teezo Touchdown)","Tyler, The Creator, Teezo Touchdown",13082611,CHROMAKOPIA,spotify:track:0VaeksJaXy5R1nvcTMh3Xk,3,22,25,https://i.scdn.co/image/ab67616d0000b273124e9249fada4ff3c3a0739c
2024-11-14,69,Like Him (feat. Lola Young),"Tyler, The Creator, Lola Young",13030980,CHROMAKOPIA,spotify:track:6jbYpRPTEFl1HFKHk1IC0m,3,42,42,https://i.scdn.co/image/ab67616d0000b273124e9249fada4ff3c3a0739c
2024-11-14,70,LA PATRULLA,"Peso Pluma, Neton Vega",12828108,ÉXODO,spotify:track:2aYZaN5SmkRDLsrrV8GkBQ,21,33,50,https://i.scdn.co/image/ab67616d0000b2732690127e1d6cd0aa35cc353b
2024-11-14,71,Kill Bill,SZA,12758880,SOS,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,101,1,61,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5
2024-11-14,72,505,Arctic Monkeys,12711585,Favourite Worst Nightmare,spotify:track:58ge6dfP91o9oXMzq3XkIS,149,43,80,https://i.scdn.co/image/ab67616d0000b273b1f8da74f225fa1225cdface
2024-11-14,73,Diet Pepsi,Addison Rae,12709606,Diet Pepsi,spotify:track:6MzofobZt2dm0Kf1hTThFz,11,32,60,https://i.scdn.co/image/ab67616d0000b2734e5a5862355a5e953549292b
2024-11-14,74,Starboy,"The Weeknd, Daft Punk",12659380,Starboy,spotify:track:7MXVkk9YMctZqd1Srtv4MB,215,1,74,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452
2024-11-14,75,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",12617756,GOLDEN,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,70,1,65,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
2024-11-14,76,MILLION DOLLAR BABY,Tommy Richman,12529119,MILLION DOLLAR BABY,spotify:track:5AJ9hqTS2wcFQCELCFRO7A,29,1,75,https://i.scdn.co/image/ab67616d0000b27301c0cd5da820e6128655854f
2024-11-14,77,Guess featuring billie eilish,"Charli xcx, Billie Eilish",12410361,Brat and it’s completely different but also still brat,spotify:track:0IsIY8pfu1yaGkPUD7pkDx,15,5,82,https://i.scdn.co/image/ab67616d0000b27355a1e72ba425c60a02a9bb47
2024-11-14,78,Juno,Sabrina Carpenter,12234495,Short n' Sweet,spotify:track:21B4gaTWnTkuSh77iWEXdS,12,23,81,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626
2024-11-14,79,Numb,Linkin Park,12034364,Meteora,spotify:track:2nLtzopw4rPReszdYBJU6h,37,24,76,https://i.scdn.co/image/ab67616d0000b2735f1f51d14e8bea89484ecd1b
2024-11-14,80,Pink + White,Frank Ocean,12011921,Blonde,spotify:track:3xKsf9qdS1CyvXSMEid6g8,78,67,93,https://i.scdn.co/image/ab67616d0000b273c5649add07ed3720be9d5526
2024-11-14,81,PELIGROSA,FloyyMenor,11987066,EL COMIENZO,spotify:track:42wdz3j7gstgUuhoFLCXqd,14,26,66,https://i.scdn.co/image/ab67616d0000b273200e2b6526846c59789c92e6
2024-11-14,82,Not Like Us,Kendrick Lamar,11940083,Not Like Us,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,28,2,84,https://i.scdn.co/image/ab67616d0000b2731ea0c62b2339cbf493a999ad
2024-11-14,83,Austin (Boots Stop Workin'),Dasha,11878139,What Happens Now?,spotify:track:2uqYupMHANxnwgeiXTZXzd,36,20,89,https://i.scdn.co/image/ab67616d0000b2734ccf88b66e04cfd247f287eb
2024-11-14,84,Whiplash,aespa,11740620,Whiplash - The 5th Mini Album,spotify:track:7Cnpb1vBbC46RgVyyKLH7p,4,53,69,https://i.scdn.co/image/ab67616d0000b2736eb604294f8f58c9078f58b1
2024-11-14,85,Heavy Is the Crown,Linkin Park,11737727,From Zero,spotify:track:3fgehc497TFqKH1zBL2YNK,8,15,102,https://i.scdn.co/image/ab67616d0000b273b11a5489e8cb11dd22b930a0
2024-11-14,86,When I Was Your Man,Bruno Mars,11690581,Unorthodox Jukebox,spotify:track:0B7wvvmu9EISAwZnOpjhNI,107,38,90,https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46
2024-11-14,87,Jo Tum Mere Ho,Anuv Jain,11666215,Jo Tum Mere Ho,spotify:track:0eCajpR75pDW0r64U6hP2x,9,69,88,https://i.scdn.co/image/ab67616d0000b27372a77d038887cdc425f5ee55
2024-11-14,88,Flowers,Miley Cyrus,11657360,Endless Summer Vacation,spotify:track:7DSAEUvxU8FajXtRloy8M0,96,1,97,https://i.scdn.co/image/ab67616d0000b273cd222052a2594be29a6616b5
2024-11-14,89,Something Just Like This,"The Chainsmokers, Coldplay",11642253,Memories...Do Not Open,spotify:track:6RUKPb4LETWmmr3iAEQktW,233,2,99,https://i.scdn.co/image/ab67616d0000b2730c13d3d5a503c84fcc60ae94
2024-11-14,90,Stick Season,Noah Kahan,11553247,Stick Season,spotify:track:0mflMxspEfB0VbI1kyLiAv,58,6,111,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
2024-11-14,91,Rah Tah Tah,"Tyler, The Creator",11542759,CHROMAKOPIA,spotify:track:5RePVWy39tLpHH0WwXgBsK,3,20,36,https://i.scdn.co/image/ab67616d0000b273124e9249fada4ff3c3a0739c
2024-11-14,92,Soltera,Shakira,11532549,Soltera,spotify:track:3OJDtCdYs8QJnui708tEU3,7,40,96,https://i.scdn.co/image/ab67616d0000b273ba1b09e33e17904446bbd60e
2024-11-14,93,Blinding Lights,The Weeknd,11500866,After Hours,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,259,1,70,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36
2024-11-14,94,Bad Dreams,Teddy Swims,11397382,I've Tried Everything But Therapy (Part 2),spotify:track:3nHuKdFJZm78CoeBnDcFKe,2,94,153,https://i.scdn.co/image/ab67616d0000b27370b88fc5a2e13bc5440d947c
2024-11-14,95,Slow It Down,Benson Boone,11375064,Fireworks & Rollerblades,spotify:track:51eSHglvG1RJXtL3qI5trr,34,27,87,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
2024-11-14,96,Shape of You,Ed Sheeran,11327815,÷ (Deluxe),spotify:track:7qiZfU4dY1lWllzX7mPBI3,340,1,120,https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96
2024-11-14,97,Die For You,The Weeknd,11291320,Starboy,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,144,12,91,https://i.scdn.co/image/ab67616d0000b273a048415db06a5b6fa7ec4e1a
2024-11-14,98,UWAIE,Kapo,11272932,UWAIE,spotify:track:5QjmUqgpPQgXgg4606DqZF,13,19,98,https://i.scdn.co/image/ab67616d0000b27379945367a260e985a4471dc3
2024-11-14,99,Después De La 1,"Cris Mj, FloyyMenor, LOUKI",11233990,MJ,spotify:track:6PhRhocBXP4y7NpciGmzra,9,34,106,https://i.scdn.co/image/ab67616d0000b2739b4a2665bec0fc42d55a1215
